Class,Confidence,Bounding Box,Center 3D Coordinates,Corner 1 Coordinates,Corner 2 Coordinates,Corner 3 Coordinates,Corner 4 Coordinates
dispensing_tube_rack,0.29541638493537903,"[704.0, 501.0, 819.0, 616.0]","[153.0, 262.0, 1217.0]","[87.0, 211.0, 1381.0]","[224.0, 181.0, 1180.0]","[81.0, 356.0, 1273.0]","[237.0, 350.0, 1252.0]"
10ML_centrifuge_tube,0.2910062372684479,"[583.0, 266.0, 599.0, 283.0]","[-89.0, -142.0, 1469.0]","[-107.0, -161.0, 1535.0]","[-80.0, -162.0, 1542.0]","[-102.0, -127.0, 1466.0]","[-76.0, -126.0, 1456.0]"
blood_tube,0.258493036031723,"[316.0, 532.0, 338.0, 554.0]","[-427.0, 242.0, 1215.0]","[-448.0, 231.0, 1234.0]","[-424.0, 234.0, 1251.0]","[-448.0, 261.0, 1234.0]","[-419.0, 261.0, 1236.0]"
5ML_sorting_tube_rack,0.25512802600860596,"[332.0, 0.0, 553.0, 174.0]","[-379.0, -509.0, 1687.0]","(0, 0)","[-335.0, -1296.0, 3261.0]","[-985.0, -588.0, 2851.0]","[-176.0, -353.0, 1710.0]"
centrifuge_close,0.8319475054740906,"[839.0, 25.0, 1008.0, 185.0]","[471.0, -437.0, 1549.0]","[655.0, -1145.0, 3093.0]","(0, 0)","[363.0, -333.0, 1715.0]","[491.0, -240.0, 1236.0]"
5ML_sorting_tube_rack,0.8067280054092407,"[572.0, 267.0, 645.0, 389.0]","[-60.0, -52.0, 1416.0]","(0, 0)","[-2.0, -167.0, 1600.0]","[-121.0, 44.0, 1484.0]","[-2.0, 44.0, 1454.0]"
10ML_centrifuge_tube,0.8054484724998474,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1217.0]","[144.0, 266.0, 1221.0]","[172.0, 271.0, 1245.0]","[143.0, 287.0, 1212.0]","[169.0, 290.0, 1225.0]"
refrigerator_close,0.7704588174819946,"[647.0, 3.0, 793.0, 168.0]","[124.0, -465.0, 1530.0]","(0, 0)","[115.0, -283.0, 717.0]","[1.0, -365.0, 1715.0]","[278.0, -367.0, 1724.0]"
10ML_centrifuge_tube,0.7569524645805359,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1135.0]","[251.0, 154.0, 1144.0]","[272.0, 153.0, 1139.0]","[249.0, 174.0, 1135.0]","[271.0, 174.0, 1135.0]"
blood_tube,0.4263577461242676,"[832.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[229.0, 205.0, 1122.0]","[248.0, 204.0, 1114.0]","[225.0, 225.0, 1105.0]","[243.0, 223.0, 1093.0]"
10ML_sorting_tube_rack,0.3750319480895996,"[252.0, 407.0, 379.0, 576.0]","[-463.0, 181.0, 1271.0]","[-1049.0, 120.0, 2419.0]","[-423.0, 72.0, 1440.0]","(0, 0)","[-378.0, 303.0, 1287.0]"
blood_tube,0.3482450246810913,"[736.0, 519.0, 751.0, 535.0]","[131.0, 223.0, 1230.0]","[123.0, 215.0, 1245.0]","[143.0, 216.0, 1248.0]","[122.0, 235.0, 1236.0]","[141.0, 233.0, 1225.0]"
dispensing_tube_rack,0.26163166761398315,"[800.0, 457.0, 890.0, 604.0]","[242.0, 205.0, 1108.0]","[239.0, 148.0, 1418.0]","[372.0, 146.0, 1391.0]","[214.0, 338.0, 1268.0]","[341.0, 339.0, 1274.0]"
centrifuge_close,0.8494842052459717,"[839.0, 25.0, 1009.0, 185.0]","[476.0, -440.0, 1561.0]","[699.0, -1222.0, 3303.0]","(0, 0)","[362.0, -332.0, 1710.0]","[490.0, -239.0, 1230.0]"
5ML_sorting_tube_rack,0.8148093223571777,"[572.0, 267.0, 646.0, 389.0]","[-58.0, -52.0, 1412.0]","(0, 0)","[-1.0, -167.0, 1600.0]","[-121.0, 44.0, 1475.0]","[-1.0, 44.0, 1452.0]"
10ML_centrifuge_tube,0.8106682896614075,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1217.0]","[144.0, 266.0, 1221.0]","[172.0, 271.0, 1246.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1224.0]"
refrigerator_close,0.7745487689971924,"[647.0, 2.0, 793.0, 168.0]","[127.0, -479.0, 1575.0]","(0, 0)","[115.0, -283.0, 715.0]","[1.0, -365.0, 1715.0]","[279.0, -368.0, 1730.0]"
10ML_centrifuge_tube,0.7719887495040894,"[846.0, 484.0, 865.0, 501.0]","[260.0, 162.0, 1133.0]","[250.0, 153.0, 1142.0]","[275.0, 154.0, 1143.0]","[249.0, 174.0, 1134.0]","[272.0, 174.0, 1134.0]"
blood_tube,0.4272487461566925,"[832.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[228.0, 205.0, 1120.0]","[248.0, 203.0, 1113.0]","[225.0, 225.0, 1105.0]","[244.0, 224.0, 1098.0]"
10ML_sorting_tube_rack,0.40594232082366943,"[253.0, 407.0, 380.0, 575.0]","[-461.0, 180.0, 1270.0]","[-1014.0, 117.0, 2346.0]","[-422.0, 72.0, 1442.0]","(0, 0)","[-379.0, 303.0, 1294.0]"
blood_tube,0.34886324405670166,"[736.0, 518.0, 751.0, 535.0]","[130.0, 222.0, 1228.0]","[123.0, 214.0, 1246.0]","[144.0, 215.0, 1251.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1227.0]"
blood_tube,0.3430437743663788,"[751.0, 299.0, 764.0, 316.0]","[174.0, -86.0, 1434.0]","[166.0, -99.0, 1442.0]","[186.0, -99.0, 1438.0]","[166.0, -73.0, 1446.0]","[185.0, -72.0, 1434.0]"
10ML_sorting_tube_rack,0.31130847334861755,"[738.0, 270.0, 805.0, 371.0]","[196.0, -66.0, 1430.0]","[159.0, -159.0, 1575.0]","[279.0, -161.0, 1602.0]","[148.0, 15.0, 1469.0]","[258.0, 15.0, 1481.0]"
10ML_centrifuge_tube,0.28114646673202515,"[583.0, 266.0, 599.0, 282.0]","[-90.0, -142.0, 1471.0]","[-108.0, -162.0, 1544.0]","[-81.0, -163.0, 1549.0]","[-102.0, -128.0, 1464.0]","[-76.0, -128.0, 1456.0]"
dispensing_tube_rack,0.2777356505393982,"[800.0, 457.0, 891.0, 603.0]","[242.0, 205.0, 1107.0]","[237.0, 147.0, 1406.0]","[379.0, 148.0, 1410.0]","[214.0, 337.0, 1270.0]","[342.0, 337.0, 1271.0]"
10ML_sorting_tube_rack,0.27306997776031494,"[302.0, 248.0, 402.0, 410.0]","[-452.0, -50.0, 1398.0]","[-1014.0, -335.0, 2679.0]","[-434.0, -202.0, 1615.0]","[-503.0, 71.0, 1329.0]","[-389.0, 77.0, 1450.0]"
5ML_sorting_tube_rack,0.266673743724823,"[332.0, 0.0, 554.0, 174.0]","[-377.0, -509.0, 1687.0]","(0, 0)","[-347.0, -1357.0, 3414.0]","[-1050.0, -627.0, 3038.0]","[-174.0, -354.0, 1715.0]"
10ML_sorting_tube_rack,0.25880271196365356,"[1030.0, 625.0, 1177.0, 720.0]","[609.0, 414.0, 1214.0]","[441.0, 303.0, 1047.0]","[1205.0, 598.0, 2066.0]","[489.0, 455.0, 1159.0]","[664.0, 447.0, 1138.0]"
centrifuge_close,0.863712728023529,"[839.0, 25.0, 1009.0, 185.0]","[473.0, -438.0, 1551.0]","[720.0, -1259.0, 3402.0]","(0, 0)","[363.0, -333.0, 1715.0]","[491.0, -239.0, 1233.0]"
5ML_sorting_tube_rack,0.8581404685974121,"[572.0, 267.0, 646.0, 389.0]","[-58.0, -53.0, 1418.0]","(0, 0)","[-1.0, -166.0, 1597.0]","[-123.0, 45.0, 1501.0]","[-1.0, 44.0, 1454.0]"
10ML_centrifuge_tube,0.8040482401847839,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1215.0]","[144.0, 266.0, 1222.0]","[172.0, 272.0, 1249.0]","[143.0, 287.0, 1212.0]","[169.0, 290.0, 1224.0]"
refrigerator_close,0.7798108458518982,"[647.0, 3.0, 793.0, 168.0]","[126.0, -473.0, 1554.0]","(0, 0)","[116.0, -285.0, 722.0]","[1.0, -365.0, 1715.0]","[278.0, -367.0, 1724.0]"
10ML_centrifuge_tube,0.7743951678276062,"[846.0, 484.0, 865.0, 501.0]","[259.0, 162.0, 1132.0]","[251.0, 154.0, 1143.0]","[275.0, 154.0, 1143.0]","[249.0, 174.0, 1134.0]","[272.0, 174.0, 1134.0]"
blood_tube,0.45869678258895874,"[832.0, 529.0, 849.0, 547.0]","[231.0, 211.0, 1088.0]","[228.0, 206.0, 1120.0]","[248.0, 205.0, 1113.0]","[226.0, 225.0, 1107.0]","[244.0, 223.0, 1096.0]"
10ML_sorting_tube_rack,0.35865527391433716,"[253.0, 407.0, 380.0, 581.0]","[-460.0, 184.0, 1266.0]","[-1026.0, 118.0, 2374.0]","[-423.0, 72.0, 1444.0]","[-617.0, 344.0, 1426.0]","[-380.0, 313.0, 1299.0]"
blood_tube,0.33162200450897217,"[736.0, 519.0, 751.0, 535.0]","[131.0, 223.0, 1230.0]","[123.0, 215.0, 1245.0]","[144.0, 216.0, 1249.0]","[122.0, 236.0, 1237.0]","[141.0, 234.0, 1228.0]"
10ML_sorting_tube_rack,0.2786485552787781,"[302.0, 248.0, 402.0, 411.0]","[-452.0, -50.0, 1398.0]","[-991.0, -327.0, 2617.0]","[-436.0, -203.0, 1623.0]","[-508.0, 73.0, 1343.0]","[-387.0, 78.0, 1440.0]"
10ML_centrifuge_tube,0.25043871998786926,"[582.0, 266.0, 600.0, 283.0]","[-89.0, -141.0, 1466.0]","[-109.0, -162.0, 1542.0]","[-79.0, -163.0, 1549.0]","[-104.0, -126.0, 1462.0]","[-74.0, -126.0, 1456.0]"
centrifuge_close,0.8567756414413452,"[839.0, 25.0, 1008.0, 185.0]","[471.0, -437.0, 1549.0]","[661.0, -1155.0, 3121.0]","(0, 0)","[364.0, -334.0, 1718.0]","[492.0, -240.0, 1237.0]"
10ML_centrifuge_tube,0.8093860149383545,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1214.0]","[144.0, 266.0, 1221.0]","[172.0, 271.0, 1246.0]","[143.0, 285.0, 1206.0]","[169.0, 290.0, 1225.0]"
5ML_sorting_tube_rack,0.7887157797813416,"[572.0, 267.0, 646.0, 386.0]","[-58.0, -56.0, 1414.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-122.0, 40.0, 1490.0]","[-1.0, 39.0, 1456.0]"
refrigerator_close,0.7786538600921631,"[647.0, 2.0, 793.0, 168.0]","[126.0, -473.0, 1556.0]","(0, 0)","[116.0, -285.0, 720.0]","[1.0, -365.0, 1715.0]","[276.0, -365.0, 1713.0]"
10ML_centrifuge_tube,0.7678669095039368,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1134.0]","[250.0, 153.0, 1142.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1135.0]","[271.0, 173.0, 1132.0]"
blood_tube,0.5083851218223572,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1090.0]","[228.0, 204.0, 1118.0]","[248.0, 203.0, 1112.0]","[226.0, 226.0, 1109.0]","[244.0, 224.0, 1098.0]"
10ML_sorting_tube_rack,0.41107988357543945,"[302.0, 248.0, 402.0, 410.0]","[-454.0, -50.0, 1402.0]","[-978.0, -323.0, 2584.0]","[-436.0, -203.0, 1623.0]","[-508.0, 71.0, 1343.0]","[-387.0, 77.0, 1442.0]"
10ML_sorting_tube_rack,0.3640020489692688,"[252.0, 407.0, 379.0, 581.0]","[-462.0, 184.0, 1268.0]","[-1014.9999999999999, 116.0, 2341.0]","[-424.0, 72.0, 1444.0]","(0, 0)","[-378.0, 310.0, 1285.0]"
blood_tube,0.35747814178466797,"[736.0, 518.0, 751.0, 535.0]","[131.0, 222.0, 1230.0]","[123.0, 214.0, 1248.0]","[144.0, 215.0, 1251.0]","[122.0, 236.0, 1239.0]","[141.0, 234.0, 1228.0]"
blood_tube,0.30759480595588684,"[867.0, 657.0, 1014.0, 715.0]","[343.0, 379.0, 1064.0]","(0, 0)","[436.0, 350.0, 1079.0]","[255.0, 408.0, 1052.0]","[470.0, 452.0, 1164.0]"
blood_tube,0.2527720332145691,"[750.0, 299.0, 764.0, 316.0]","[175.0, -86.0, 1436.0]","[165.0, -100.0, 1450.0]","[186.0, -99.0, 1438.0]","[166.0, -73.0, 1458.0]","[185.0, -72.0, 1432.0]"
10ML_sorting_tube_rack,0.25182831287384033,"[1031.0, 625.0, 1190.0, 720.0]","[613.0, 411.0, 1204.0]","[444.0, 304.0, 1050.0]","[1234.0, 598.0, 2066.0]","[499.0, 464.0, 1181.0]","[692.0, 455.0, 1159.0]"
5ML_sorting_tube_rack,0.8440559506416321,"[573.0, 267.0, 646.0, 389.0]","[-58.0, -52.0, 1416.0]","[-128.0, -165.0, 1585.0]","[-1.0, -166.0, 1590.0]","[-121.0, 45.0, 1494.0]","[-1.0, 44.0, 1456.0]"
centrifuge_close,0.836249589920044,"[839.0, 25.0, 1008.0, 185.0]","[477.0, -442.0, 1568.0]","[695.0, -1214.0, 3282.0]","(0, 0)","[364.0, -334.0, 1718.0]","[488.0, -238.0, 1228.0]"
10ML_centrifuge_tube,0.7921562194824219,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1217.0]","[145.0, 267.0, 1224.0]","[173.0, 273.0, 1252.0]","[143.0, 286.0, 1209.0]","[169.0, 289.0, 1222.0]"
refrigerator_close,0.778739869594574,"[647.0, 3.0, 793.0, 168.0]","[122.0, -459.0, 1510.0]","(0, 0)","[116.0, -285.0, 723.0]","[1.0, -365.0, 1713.0]","[277.0, -366.0, 1718.0]"
10ML_centrifuge_tube,0.7019316554069519,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1134.0]","[251.0, 154.0, 1144.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1135.0]","[271.0, 173.0, 1133.0]"
10ML_sorting_tube_rack,0.4539511203765869,"[302.0, 248.0, 402.0, 411.0]","[-453.0, -50.0, 1400.0]","[-973.0, -321.0, 2571.0]","[-436.0, -203.0, 1623.0]","[-506.0, 72.0, 1338.0]","[-386.0, 78.0, 1436.0]"
blood_tube,0.4502118229866028,"[831.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[227.0, 205.0, 1120.0]","[248.0, 203.0, 1112.0]","[226.0, 227.0, 1114.0]","[245.0, 224.0, 1099.0]"
blood_tube,0.33782660961151123,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1228.0]","[122.0, 215.0, 1243.0]","[143.0, 216.0, 1248.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1230.0]"
5ML_sorting_tube_rack,0.30917635560035706,"[249.0, 407.0, 381.0, 575.0]","[-463.0, 181.0, 1271.0]","[-1027.0, 117.0, 2352.0]","[-421.0, 72.0, 1444.0]","(0, 0)","[-383.0, 308.0, 1314.0]"
10ML_centrifuge_tube,0.3040190637111664,"[583.0, 266.0, 599.0, 283.0]","[-90.0, -142.0, 1473.0]","[-107.0, -162.0, 1539.0]","[-81.0, -164.0, 1556.0]","[-102.0, -126.0, 1462.0]","[-76.0, -126.0, 1456.0]"
dispensing_tube_rack,0.28189319372177124,"[704.0, 499.0, 833.0, 616.0]","[164.0, 264.0, 1228.0]","[87.0, 207.0, 1370.0]","[233.0, 172.0, 1137.0]","[81.0, 356.0, 1273.0]","[256.0, 349.0, 1248.0]"
10ML_sorting_tube_rack,0.27923518419265747,"[253.0, 407.0, 380.0, 575.0]","[-462.0, 181.0, 1271.0]","[-1018.9999999999999, 117.0, 2357.0]","[-423.0, 72.0, 1444.0]","(0, 0)","[-385.0, 308.0, 1314.0]"
5ML_sorting_tube_rack,0.2727627456188202,"[332.0, 0.0, 554.0, 174.0]","[-379.0, -512.0, 1695.0]","(0, 0)","[-337.0, -1317.0, 3314.0]","[-991.0, -591.0, 2867.0]","[-174.0, -353.0, 1713.0]"
blood_tube,0.26124975085258484,"[750.0, 299.0, 764.0, 316.0]","[175.0, -86.0, 1436.0]","[165.0, -100.0, 1448.0]","[186.0, -99.0, 1438.0]","[166.0, -73.0, 1458.0]","[185.0, -72.0, 1434.0]"
5ML_sorting_tube_rack,0.8689699172973633,"[572.0, 267.0, 646.0, 390.0]","[-58.0, -52.0, 1414.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-122.0, 46.0, 1494.0]","[-1.0, 45.0, 1450.0]"
centrifuge_close,0.8293434381484985,"[838.0, 25.0, 1008.0, 185.0]","[474.0, -440.0, 1558.0]","[647.0, -1137.0, 3074.0]","(0, 0)","[361.0, -333.0, 1715.0]","[490.0, -240.0, 1234.0]"
10ML_centrifuge_tube,0.8179765343666077,"[754.0, 560.0, 772.0, 577.0]","[155.0, 274.0, 1209.0]","[144.0, 266.0, 1222.0]","[172.0, 271.0, 1246.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1224.0]"
refrigerator_close,0.7563199996948242,"[646.0, 0.0, 793.0, 168.0]","[125.0, -479.0, 1570.0]","[-0.0, -291.0, 733.0]","[116.0, -286.0, 720.0]","[-1.0, -365.0, 1713.0]","[279.0, -369.0, 1733.0]"
10ML_centrifuge_tube,0.7443877458572388,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1134.0]","[251.0, 154.0, 1144.0]","[272.0, 153.0, 1139.0]","[249.0, 174.0, 1135.0]","[271.0, 173.0, 1133.0]"
blood_tube,0.48244717717170715,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1089.0]","[228.0, 205.0, 1120.0]","[248.0, 204.0, 1114.0]","[226.0, 226.0, 1108.0]","[244.0, 224.0, 1098.0]"
10ML_sorting_tube_rack,0.3981025815010071,"[253.0, 407.0, 381.0, 578.0]","[-460.0, 182.0, 1270.0]","[-1026.0, 118.0, 2374.0]","[-424.0, 72.0, 1452.0]","[-637.0, 350.0, 1473.0]","[-380.0, 310.0, 1304.0]"
blood_tube,0.3362163305282593,"[860.0, 654.0, 982.0, 718.0]","[319.0, 377.0, 1057.0]","[287.0, 393.0, 1224.0]","[391.0, 341.0, 1061.0]","[247.0, 412.0, 1053.0]","[420.0, 446.0, 1140.0]"
blood_tube,0.3164530098438263,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[122.0, 215.0, 1242.0]","[143.0, 215.0, 1246.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1227.0]"
10ML_centrifuge_tube,0.30584511160850525,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -141.0, 1466.0]","[-107.0, -161.0, 1530.0]","[-81.0, -163.0, 1546.0]","[-103.0, -129.0, 1471.0]","[-76.0, -128.0, 1460.0]"
blood_tube,0.28376784920692444,"[750.0, 300.0, 764.0, 316.0]","[174.0, -85.0, 1434.0]","[165.0, -98.0, 1452.0]","[186.0, -98.0, 1440.0]","[165.0, -73.0, 1450.0]","[185.0, -72.0, 1430.0]"
10ML_sorting_tube_rack,0.279854416847229,"[1030.0, 624.0, 1181.0, 720.0]","[606.0, 410.0, 1202.0]","[446.0, 305.0, 1059.0]","[1229.0, 603.0, 2092.0]","[494.0, 461.0, 1173.0]","[671.0, 448.0, 1142.0]"
dispensing_tube_rack,0.2666444480419159,"[702.0, 500.0, 812.0, 617.0]","[149.0, 264.0, 1222.0]","[83.0, 207.0, 1361.0]","[221.0, 185.0, 1217.0]","[78.0, 356.0, 1270.0]","[227.0, 349.0, 1245.0]"
10ML_sorting_tube_rack,0.26203402876853943,"[302.0, 246.0, 403.0, 359.0]","[-469.0, -95.0, 1450.0]","[-1010.9999999999999, -340.0, 2672.0]","[-437.0, -208.0, 1633.0]","[-523.0, -4.0, 1381.0]","[-402.0, -4.0, 1501.0]"
dispensing_tube_rack,0.2542704641819,"[800.0, 457.0, 891.0, 602.0]","[242.0, 204.0, 1111.0]","[237.0, 147.0, 1402.0]","[378.0, 147.0, 1408.0]","[215.0, 336.0, 1271.0]","[343.0, 337.0, 1277.0]"
5ML_sorting_tube_rack,0.8431077003479004,"[572.0, 267.0, 645.0, 389.0]","[-60.0, -52.0, 1414.0]","(0, 0)","[-2.0, -166.0, 1597.0]","[-122.0, 45.0, 1494.0]","[-2.0, 44.0, 1456.0]"
centrifuge_close,0.8268340229988098,"[837.0, 26.0, 1008.0, 186.0]","[471.0, -437.0, 1554.0]","[654.0, -1151.0, 3121.0]","(0, 0)","[360.0, -332.0, 1718.0]","[491.0, -239.0, 1236.0]"
10ML_centrifuge_tube,0.8133875131607056,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1218.0]","[144.0, 266.0, 1222.0]","[172.0, 272.0, 1248.0]","[143.0, 287.0, 1212.0]","[169.0, 290.0, 1225.0]"
refrigerator_close,0.7909414768218994,"[646.0, 0.0, 793.0, 168.0]","[121.0, -461.0, 1512.0]","(0, 0)","[116.0, -285.0, 718.0]","[-1.0, -365.0, 1715.0]","[280.0, -370.0, 1739.0]"
10ML_centrifuge_tube,0.7624019384384155,"[845.0, 484.0, 864.0, 501.0]","[258.0, 162.0, 1132.0]","[249.0, 153.0, 1142.0]","[272.0, 153.0, 1138.0]","[247.0, 174.0, 1134.0]","[271.0, 174.0, 1134.0]"
10ML_sorting_tube_rack,0.4802415668964386,"[253.0, 407.0, 381.0, 580.0]","[-459.0, 183.0, 1268.0]","[-1026.0, 118.0, 2374.0]","[-423.0, 72.0, 1450.0]","(0, 0)","[-381.0, 313.0, 1305.0]"
blood_tube,0.4583231508731842,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1090.0]","[228.0, 205.0, 1120.0]","[248.0, 203.0, 1113.0]","[226.0, 226.0, 1108.0]","[244.0, 223.0, 1095.0]"
blood_tube,0.3658634424209595,"[861.0, 653.0, 983.0, 718.0]","[320.0, 376.0, 1057.0]","[289.0, 393.0, 1227.0]","[391.0, 339.0, 1058.0]","[248.0, 412.0, 1052.0]","[421.0, 446.0, 1138.0]"
blood_tube,0.3591797351837158,"[736.0, 518.0, 751.0, 535.0]","[130.0, 222.0, 1228.0]","[123.0, 214.0, 1246.0]","[144.0, 215.0, 1251.0]","[121.0, 235.0, 1234.0]","[141.0, 234.0, 1227.0]"
10ML_centrifuge_tube,0.2706179916858673,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -142.0, 1469.0]","[-108.0, -163.0, 1546.0]","[-81.0, -163.0, 1549.0]","[-102.0, -128.0, 1466.0]","[-76.0, -128.0, 1458.0]"
dispensing_tube_rack,0.2633511424064636,"[704.0, 500.0, 830.0, 616.0]","[162.0, 263.0, 1221.0]","[86.0, 207.0, 1361.0]","[229.0, 173.0, 1137.0]","[80.0, 355.0, 1271.0]","[255.0, 353.0, 1262.0]"
10ML_sorting_tube_rack,0.2520626187324524,"[739.0, 270.0, 804.0, 371.0]","[196.0, -66.0, 1430.0]","[161.0, -159.0, 1582.0]","[274.0, -160.0, 1585.0]","[150.0, 15.0, 1473.0]","[256.0, 15.0, 1477.0]"
centrifuge_close,0.8603110313415527,"[839.0, 25.0, 1008.0, 185.0]","[474.0, -440.0, 1561.0]","[671.0, -1173.0, 3170.0]","(0, 0)","[364.0, -334.0, 1718.0]","[489.0, -239.0, 1231.0]"
5ML_sorting_tube_rack,0.8056527376174927,"[572.0, 267.0, 646.0, 388.0]","[-58.0, -54.0, 1414.0]","(0, 0)","[-1.0, -166.0, 1590.0]","[-123.0, 43.0, 1505.0]","[-1.0, 42.0, 1450.0]"
10ML_centrifuge_tube,0.8018900752067566,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1217.0]","[144.0, 266.0, 1222.0]","[172.0, 271.0, 1246.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1224.0]"
refrigerator_close,0.794263482093811,"[646.0, 0.0, 793.0, 168.0]","[124.0, -474.0, 1554.0]","(0, 0)","[117.0, -288.0, 725.0]","[-1.0, -365.0, 1713.0]","[280.0, -370.0, 1736.0]"
10ML_centrifuge_tube,0.7182411551475525,"[845.0, 484.0, 864.0, 501.0]","[258.0, 162.0, 1130.0]","[249.0, 153.0, 1142.0]","[273.0, 153.0, 1140.0]","[248.0, 174.0, 1137.0]","[271.0, 173.0, 1133.0]"
blood_tube,0.4966772198677063,"[832.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[229.0, 205.0, 1122.0]","[248.0, 204.0, 1114.0]","[226.0, 225.0, 1106.0]","[244.0, 224.0, 1098.0]"
10ML_sorting_tube_rack,0.4051291048526764,"[252.0, 407.0, 380.0, 574.0]","[-462.0, 179.0, 1271.0]","[-1041.0, 120.0, 2402.0]","[-423.0, 72.0, 1444.0]","(0, 0)","[-383.0, 305.0, 1309.0]"
blood_tube,0.3738327622413635,"[736.0, 519.0, 751.0, 536.0]","[130.0, 223.0, 1227.0]","[122.0, 215.0, 1242.0]","[143.0, 215.0, 1246.0]","[122.0, 237.0, 1236.0]","[141.0, 235.0, 1228.0]"
10ML_sorting_tube_rack,0.37183547019958496,"[302.0, 247.0, 402.0, 406.0]","[-455.0, -55.0, 1406.0]","[-1039.0, -346.0, 2744.0]","[-434.0, -204.0, 1615.0]","(0, 0)","[-388.0, 70.0, 1444.0]"
10ML_centrifuge_tube,0.3054063320159912,"[583.0, 266.0, 599.0, 282.0]","[-90.0, -142.0, 1475.0]","[-107.0, -161.0, 1535.0]","[-80.0, -162.0, 1542.0]","[-102.0, -128.0, 1466.0]","[-76.0, -128.0, 1458.0]"
blood_tube,0.28950074315071106,"[316.0, 532.0, 339.0, 554.0]","[-426.0, 242.0, 1214.0]","[-448.0, 231.0, 1234.0]","[-422.0, 234.0, 1249.0]","[-447.0, 260.0, 1231.0]","[-419.0, 262.0, 1240.0]"
10ML_sorting_tube_rack,0.28555920720100403,"[1030.0, 624.0, 1185.0, 720.0]","[612.0, 412.0, 1209.0]","[441.0, 302.0, 1047.0]","[1216.0, 592.0, 2054.0]","[499.0, 464.0, 1183.0]","[682.0, 452.0, 1152.0]"
10ML_sorting_tube_rack,0.25920912623405457,"[739.0, 270.0, 805.0, 371.0]","[197.0, -65.0, 1426.0]","[161.0, -160.0, 1585.0]","[274.0, -159.0, 1575.0]","[151.0, 15.0, 1486.0]","[259.0, 15.0, 1486.0]"
dispensing_tube_rack,0.2527185380458832,"[800.0, 457.0, 890.0, 597.0]","[243.0, 202.0, 1113.0]","[239.0, 148.0, 1414.0]","[377.0, 148.0, 1410.0]","[214.0, 328.0, 1268.0]","[338.0, 327.0, 1263.0]"
dispensing_tube_rack,0.25270628929138184,"[704.0, 498.0, 839.0, 616.0]","[170.0, 266.0, 1239.0]","[88.0, 207.0, 1383.0]","[240.0, 170.0, 1133.0]","[81.0, 356.0, 1273.0]","[265.0, 350.0, 1252.0]"
centrifuge_close,0.8361280560493469,"[839.0, 25.0, 1008.0, 185.0]","[474.0, -440.0, 1561.0]","[681.0, -1192.0, 3220.0]","(0, 0)","[363.0, -333.0, 1713.0]","[489.0, -239.0, 1231.0]"
10ML_centrifuge_tube,0.8118379712104797,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1214.0]","[144.0, 266.0, 1221.0]","[172.0, 271.0, 1246.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1227.0]"
5ML_sorting_tube_rack,0.8061091303825378,"[572.0, 267.0, 645.0, 388.0]","[-60.0, -54.0, 1414.0]","(0, 0)","[-2.0, -166.0, 1592.0]","[-122.0, 43.0, 1492.0]","[-2.0, 42.0, 1452.0]"
refrigerator_close,0.7612157464027405,"[642.0, 2.0, 794.0, 168.0]","[118.0, -455.0, 1497.0]","(0, 0)","[117.0, -285.0, 720.0]","[-8.0, -366.0, 1721.0]","[278.0, -365.0, 1715.0]"
