Class,Confidence,Center 3D Coordinates
refrigerator_close,0.9522011876106262,"[23.0, -432.0, 1539.0]"
centrifuge_close,0.9141764044761658,"[319.0, -218.0, 1263.0]"
blood_tube,0.7978271245956421,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.7046148777008057,"[-151.0, 93.0, 1140.0]"
blood_tube,0.6388594508171082,"[92.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.6308295130729675,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.5821322202682495,"[-43.0, 57.0, 1051.0]"
dispensing_tube_rack,0.4991690516471863,"[-71.0, 111.0, 1040.0]"
10ML_centrifuge_tube,0.46212074160575867,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.38956964015960693,"[-582.0, -98.0, 1332.0]"
tube_rack_storage_cabinet,0.36715880036354065,"[-373.0, 51.0, 638.0]"
5ML_sorting_tube_rack,0.347110778093338,"[-462.0, -470.0, 1784.0]"
10ML_sorting_tube_rack,0.2924879193305969,"[-225.0, -83.0, 1290.0]"
5ML_centrifuge_tube,0.2815214991569519,"[222.0, 284.0, 925.0]"
5ML_sorting_tube_rack,0.25301238894462585,"[-323.0, 127.0, 518.0]"
refrigerator_close,0.954804003238678,"[23.0, -429.0, 1526.0]"
centrifuge_close,0.9113249778747559,"[318.0, -217.0, 1262.0]"
blood_tube,0.8270888328552246,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.7614025473594666,"[-151.0, 93.0, 1139.0]"
10ML_centrifuge_tube,0.7033115029335022,"[-498.0, -190.0, 1400.0]"
10ML_centrifuge_tube,0.5790996551513672,"[-43.0, 57.0, 1054.0]"
blood_tube,0.5642900466918945,"[92.0, 119.0, 1133.0]"
dispensing_tube_rack,0.5314150452613831,"[-71.0, 111.0, 1039.0]"
5ML_sorting_tube_rack,0.3810759484767914,"[-450.0, -457.0, 1733.0]"
10ML_centrifuge_tube,0.37356510758399963,"[-581.0, -98.0, 1334.0]"
tube_rack_storage_cabinet,0.36550068855285645,"[-373.0, 51.0, 638.0]"
10ML_centrifuge_tube,0.3490816652774811,"[96.0, 254.0, 961.0]"
10ML_sorting_tube_rack,0.3085709810256958,"[-223.0, -83.0, 1279.0]"
5ML_centrifuge_tube,0.2876964509487152,"[222.0, 282.0, 923.0]"
10ML_centrifuge_tube,0.26004964113235474,"[52.0, 277.0, 959.0]"
refrigerator_close,0.9555492401123047,"[23.0, -441.0, 1570.0]"
centrifuge_close,0.9128810167312622,"[319.0, -217.0, 1260.0]"
blood_tube,0.8227954506874084,"[233.0, 195.0, 1038.0]"
dispensing_tube_rack,0.7471908926963806,"[-149.0, 93.0, 1138.0]"
10ML_centrifuge_tube,0.6698758006095886,"[-497.0, -190.0, 1398.0]"
blood_tube,0.6137340664863586,"[91.0, 119.0, 1137.0]"
10ML_centrifuge_tube,0.581530749797821,"[-44.0, 57.0, 1050.0]"
tube_rack_storage_cabinet,0.4800499677658081,"[-376.0, 51.0, 643.0]"
dispensing_tube_rack,0.46324288845062256,"[-70.0, 111.0, 1039.0]"
10ML_centrifuge_tube,0.4564396142959595,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.456020325422287,"[-582.0, -98.0, 1332.0]"
10ML_sorting_tube_rack,0.4346834421157837,"[-222.0, -82.0, 1273.0]"
5ML_centrifuge_tube,0.2823505699634552,"[222.0, 283.0, 926.0]"
refrigerator_close,0.9563212394714355,"[23.0, -442.0, 1573.0]"
centrifuge_close,0.9159926176071167,"[319.0, -218.0, 1265.0]"
blood_tube,0.8094800710678101,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7594531178474426,"[-149.0, 93.0, 1139.0]"
10ML_centrifuge_tube,0.6913579702377319,"[-495.0, -190.0, 1394.0]"
blood_tube,0.6285817623138428,"[91.0, 117.0, 1130.0]"
10ML_centrifuge_tube,0.5958614349365234,"[-45.0, 57.0, 1057.0]"
10ML_sorting_tube_rack,0.5187754034996033,"[-226.0, -85.0, 1289.0]"
10ML_centrifuge_tube,0.41102245450019836,"[96.0, 255.0, 967.0]"
dispensing_tube_rack,0.35080090165138245,"[-71.0, 111.0, 1037.0]"
10ML_centrifuge_tube,0.3407428562641144,"[-582.0, -98.0, 1332.0]"
blood_tube,0.2860400974750519,"[49.0, 276.0, 956.0]"
tube_rack_storage_cabinet,0.2614428699016571,"[-376.0, 50.0, 642.0]"
blood_tube,0.25663018226623535,"[-178.0, -5.0, 960.0]"
refrigerator_close,0.9553219079971313,"[23.0, -442.0, 1573.0]"
centrifuge_close,0.9096442461013794,"[319.0, -216.0, 1265.0]"
blood_tube,0.847667396068573,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.7868650555610657,"[-151.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.6522725820541382,"[-497.0, -190.0, 1398.0]"
blood_tube,0.6157957315444946,"[92.0, 118.0, 1139.0]"
10ML_centrifuge_tube,0.5764853358268738,"[-43.0, 58.0, 1053.0]"
dispensing_tube_rack,0.5353546738624573,"[-69.0, 111.0, 1036.0]"
10ML_centrifuge_tube,0.46953120827674866,"[95.0, 254.0, 966.0]"
tube_rack_storage_cabinet,0.44342079758644104,"[-374.0, 50.0, 641.0]"
10ML_centrifuge_tube,0.3782888352870941,"[-581.0, -99.0, 1331.0]"
refrigerator_close,0.9546623826026917,"[24.0, -447.0, 1592.0]"
centrifuge_close,0.9143982529640198,"[319.0, -218.0, 1263.0]"
blood_tube,0.8182151317596436,"[233.0, 195.0, 1037.0]"
dispensing_tube_rack,0.761379599571228,"[-152.0, 94.0, 1146.0]"
10ML_centrifuge_tube,0.6812168955802917,"[-498.0, -190.0, 1400.0]"
blood_tube,0.6122156977653503,"[92.0, 119.0, 1139.0]"
10ML_centrifuge_tube,0.5945600271224976,"[-43.0, 58.0, 1049.0]"
centrifuge_close,0.516139805316925,"[-335.0, -58.0, 572.0]"
10ML_centrifuge_tube,0.3941722512245178,"[-581.0, -98.0, 1334.0]"
dispensing_tube_rack,0.39273589849472046,"[-71.0, 111.0, 1040.0]"
tube_rack_storage_cabinet,0.3681448698043823,"[-376.0, 51.0, 643.0]"
10ML_centrifuge_tube,0.36618900299072266,"[96.0, 254.0, 963.0]"
5ML_centrifuge_tube,0.2616834342479706,"[222.0, 282.0, 923.0]"
refrigerator_close,0.9521111845970154,"[24.0, -460.0, 1638.0]"
centrifuge_close,0.9156792163848877,"[317.0, -216.0, 1255.0]"
blood_tube,0.8331393003463745,"[232.0, 195.0, 1038.0]"
dispensing_tube_rack,0.7503118515014648,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.7307177186012268,"[-499.0, -191.0, 1404.0]"
blood_tube,0.6170182824134827,"[90.0, 118.0, 1130.0]"
dispensing_tube_rack,0.5736219882965088,"[-69.0, 110.0, 1042.0]"
10ML_centrifuge_tube,0.5635764002799988,"[-43.0, 57.0, 1054.0]"
tube_rack_storage_cabinet,0.4249890446662903,"[-372.0, 51.0, 636.0]"
5ML_sorting_tube_rack,0.41360506415367126,"[-326.0, 127.0, 523.0]"
10ML_centrifuge_tube,0.38854753971099854,"[95.0, 253.0, 963.0]"
10ML_centrifuge_tube,0.3844012916088104,"[-580.0, -98.0, 1332.0]"
10ML_sorting_tube_rack,0.36386340856552124,"[-226.0, -83.0, 1289.0]"
5ML_centrifuge_tube,0.34390291571617126,"[222.0, 284.0, 925.0]"
5ML_sorting_tube_rack,0.25918880105018616,"[-460.0, -472.0, 1778.0]"
refrigerator_close,0.9543110728263855,"[25.0, -463.0, 1646.0]"
centrifuge_close,0.9065340161323547,"[322.0, -220.0, 1276.0]"
blood_tube,0.8197901844978333,"[233.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7314019203186035,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.7054426670074463,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.5897195935249329,"[-45.0, 57.0, 1054.0]"
blood_tube,0.5627219676971436,"[92.0, 119.0, 1138.0]"
dispensing_tube_rack,0.507218599319458,"[-71.0, 110.0, 1039.0]"
tube_rack_storage_cabinet,0.490743488073349,"[-373.0, 51.0, 638.0]"
10ML_centrifuge_tube,0.3853091597557068,"[95.0, 253.0, 964.0]"
10ML_centrifuge_tube,0.3836212158203125,"[-580.0, -99.0, 1332.0]"
10ML_sorting_tube_rack,0.3373369574546814,"[-225.0, -82.0, 1285.0]"
refrigerator_close,0.9565611481666565,"[23.0, -425.0, 1512.0]"
centrifuge_close,0.9141262173652649,"[318.0, -218.0, 1266.0]"
blood_tube,0.8181872367858887,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.772415041923523,"[-149.0, 93.0, 1139.0]"
10ML_centrifuge_tube,0.71410071849823,"[-497.0, -190.0, 1398.0]"
blood_tube,0.6014865636825562,"[91.0, 118.0, 1130.0]"
10ML_centrifuge_tube,0.5971888303756714,"[-43.0, 57.0, 1053.0]"
centrifuge_close,0.4954546391963959,"[-333.0, -56.0, 568.0]"
10ML_centrifuge_tube,0.4613092541694641,"[95.0, 255.0, 969.0]"
10ML_centrifuge_tube,0.44439518451690674,"[-584.0, -98.0, 1338.0]"
10ML_sorting_tube_rack,0.39931467175483704,"[-222.0, -82.0, 1274.0]"
dispensing_tube_rack,0.3979690372943878,"[-71.0, 110.0, 1035.0]"
tube_rack_storage_cabinet,0.2785993814468384,"[-377.0, 50.0, 644.0]"
blood_tube,0.2606249749660492,"[49.0, 275.0, 955.0]"
5ML_centrifuge_tube,0.2572701871395111,"[222.0, 284.0, 925.0]"
refrigerator_close,0.9570351243019104,"[22.0, -413.0, 1469.0]"
centrifuge_close,0.9143756031990051,"[319.0, -218.0, 1265.0]"
blood_tube,0.8256593346595764,"[232.0, 195.0, 1038.0]"
dispensing_tube_rack,0.7239329814910889,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6751106381416321,"[-498.0, -190.0, 1400.0]"
10ML_centrifuge_tube,0.5916916728019714,"[-43.0, 57.0, 1053.0]"
dispensing_tube_rack,0.5695915222167969,"[-72.0, 111.0, 1040.0]"
blood_tube,0.566344141960144,"[90.0, 120.0, 1132.0]"
10ML_centrifuge_tube,0.44918620586395264,"[95.0, 255.0, 968.0]"
tube_rack_storage_cabinet,0.3955032527446747,"[-377.0, 51.0, 645.0]"
10ML_sorting_tube_rack,0.3775857388973236,"[-224.0, -83.0, 1289.0]"
10ML_centrifuge_tube,0.34843358397483826,"[-582.0, -98.0, 1336.0]"
refrigerator_close,0.9584943056106567,"[24.0, -455.0, 1618.0]"
centrifuge_close,0.9182146787643433,"[318.0, -218.0, 1266.0]"
blood_tube,0.8184788823127747,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.8002926111221313,"[-151.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.7332556247711182,"[-499.0, -191.0, 1404.0]"
10ML_centrifuge_tube,0.5953251123428345,"[-43.0, 58.0, 1051.0]"
blood_tube,0.5647284984588623,"[92.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.4569454789161682,"[96.0, 253.0, 960.0]"
dispensing_tube_rack,0.4255063831806183,"[-71.0, 110.0, 1037.0]"
10ML_sorting_tube_rack,0.4226316511631012,"[-225.0, -81.0, 1284.0]"
10ML_centrifuge_tube,0.3696223497390747,"[-581.0, -98.0, 1334.0]"
tube_rack_storage_cabinet,0.3489478826522827,"[-373.0, 51.0, 637.0]"
refrigerator_close,0.9513124823570251,"[23.0, -434.0, 1546.0]"
centrifuge_close,0.9144484996795654,"[319.0, -218.0, 1263.0]"
blood_tube,0.839798092842102,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.739220380783081,"[-151.0, 93.0, 1138.0]"
10ML_centrifuge_tube,0.6859219074249268,"[-497.0, -190.0, 1398.0]"
blood_tube,0.68536776304245,"[91.0, 118.0, 1130.0]"
10ML_centrifuge_tube,0.6119874715805054,"[-43.0, 57.0, 1056.0]"
dispensing_tube_rack,0.5367988348007202,"[-71.0, 110.0, 1040.0]"
tube_rack_storage_cabinet,0.4446103870868683,"[-375.0, 50.0, 642.0]"
10ML_centrifuge_tube,0.41743263602256775,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.37726303935050964,"[-582.0, -98.0, 1336.0]"
5ML_centrifuge_tube,0.3536723256111145,"[222.0, 284.0, 925.0]"
10ML_sorting_tube_rack,0.3063407838344574,"[-223.0, -84.0, 1274.0]"
refrigerator_close,0.9552722573280334,"[22.0, -421.0, 1499.0]"
centrifuge_close,0.9129793643951416,"[320.0, -218.0, 1268.0]"
blood_tube,0.844840407371521,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7797206044197083,"[-150.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.7114183902740479,"[-500.0, -191.0, 1408.0]"
blood_tube,0.6413596272468567,"[91.0, 119.0, 1127.0]"
10ML_centrifuge_tube,0.5877439379692078,"[-43.0, 58.0, 1053.0]"
10ML_centrifuge_tube,0.5139005184173584,"[-581.0, -98.0, 1331.0]"
dispensing_tube_rack,0.42296332120895386,"[-63.0, 110.0, 1032.0]"
tube_rack_storage_cabinet,0.36047014594078064,"[-370.0, 50.0, 632.0]"
10ML_centrifuge_tube,0.35326066613197327,"[96.0, 254.0, 962.0]"
5ML_sorting_tube_rack,0.3497166335582733,"[-457.0, -465.0, 1757.0]"
10ML_sorting_tube_rack,0.25048571825027466,"[-224.0, -83.0, 1287.0]"
refrigerator_close,0.9526306390762329,"[25.0, -471.0, 1676.0]"
centrifuge_close,0.9132739305496216,"[318.0, -217.0, 1259.0]"
blood_tube,0.8305169343948364,"[232.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7952040433883667,"[-151.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.6566870808601379,"[-499.0, -191.0, 1404.0]"
blood_tube,0.6135439276695251,"[91.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.6127376556396484,"[-43.0, 57.0, 1049.0]"
10ML_centrifuge_tube,0.5229067206382751,"[95.0, 254.0, 965.0]"
tube_rack_storage_cabinet,0.46992310881614685,"[-375.0, 51.0, 641.0]"
dispensing_tube_rack,0.38157954812049866,"[-70.0, 111.0, 1042.0]"
10ML_centrifuge_tube,0.31264638900756836,"[-581.0, -99.0, 1334.0]"
10ML_sorting_tube_rack,0.2994333803653717,"[-223.0, -83.0, 1281.0]"
refrigerator_close,0.9572726488113403,"[24.0, -444.0, 1580.0]"
centrifuge_close,0.9100564122200012,"[318.0, -216.0, 1265.0]"
blood_tube,0.8188380599021912,"[232.0, 195.0, 1038.0]"
dispensing_tube_rack,0.7765709757804871,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6473936438560486,"[-501.0, -192.0, 1410.0]"
10ML_centrifuge_tube,0.6094058752059937,"[-44.0, 58.0, 1053.0]"
blood_tube,0.5601067543029785,"[90.0, 118.0, 1129.0]"
10ML_centrifuge_tube,0.5197781920433044,"[95.0, 254.0, 966.0]"
10ML_sorting_tube_rack,0.4017716944217682,"[-220.0, -82.0, 1266.0]"
dispensing_tube_rack,0.34269675612449646,"[-70.0, 111.0, 1039.0]"
10ML_centrifuge_tube,0.34162387251853943,"[-580.0, -97.0, 1329.0]"
tube_rack_storage_cabinet,0.3200264573097229,"[-376.0, 51.0, 642.0]"
refrigerator_close,0.9563313722610474,"[24.0, -455.0, 1620.0]"
centrifuge_close,0.9098094701766968,"[317.0, -215.0, 1257.0]"
blood_tube,0.8299177885055542,"[234.0, 196.0, 1045.0]"
dispensing_tube_rack,0.7084820866584778,"[-151.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.6666235327720642,"[-498.0, -190.0, 1400.0]"
10ML_centrifuge_tube,0.618125855922699,"[-44.0, 57.0, 1052.0]"
blood_tube,0.5552204251289368,"[92.0, 117.0, 1134.0]"
10ML_centrifuge_tube,0.5280430912971497,"[95.0, 254.0, 966.0]"
dispensing_tube_rack,0.45267513394355774,"[-71.0, 111.0, 1039.0]"
10ML_centrifuge_tube,0.2882393002510071,"[-581.0, -98.0, 1331.0]"
10ML_sorting_tube_rack,0.2724725604057312,"[-222.0, -84.0, 1266.0]"
refrigerator_close,0.9546120762825012,"[25.0, -470.0, 1673.0]"
centrifuge_close,0.9169636368751526,"[318.0, -217.0, 1259.0]"
blood_tube,0.8629777431488037,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.7300143837928772,"[-149.0, 93.0, 1135.0]"
10ML_centrifuge_tube,0.7278130054473877,"[-498.0, -191.0, 1402.0]"
blood_tube,0.6149295568466187,"[91.0, 119.0, 1128.0]"
dispensing_tube_rack,0.5870953798294067,"[-71.0, 110.0, 1042.0]"
10ML_centrifuge_tube,0.5854701399803162,"[-43.0, 57.0, 1051.0]"
10ML_sorting_tube_rack,0.4310365915298462,"[-224.0, -83.0, 1287.0]"
centrifuge_close,0.4126713275909424,"[-335.0, -58.0, 572.0]"
10ML_centrifuge_tube,0.4069841802120209,"[-580.0, -98.0, 1332.0]"
10ML_centrifuge_tube,0.38702473044395447,"[95.0, 255.0, 967.0]"
tube_rack_storage_cabinet,0.3391949236392975,"[-379.0, 51.0, 647.0]"
5ML_centrifuge_tube,0.3386593461036682,"[222.0, 283.0, 923.0]"
refrigerator_close,0.9535587430000305,"[22.0, -423.0, 1505.0]"
centrifuge_close,0.914462149143219,"[319.0, -218.0, 1265.0]"
blood_tube,0.8022956252098083,"[233.0, 196.0, 1043.0]"
10ML_centrifuge_tube,0.7381435036659241,"[-497.0, -190.0, 1398.0]"
dispensing_tube_rack,0.6766257286071777,"[-151.0, 93.0, 1142.0]"
blood_tube,0.669703483581543,"[92.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.6493239402770996,"[-44.0, 58.0, 1058.0]"
dispensing_tube_rack,0.48783162236213684,"[-72.0, 112.0, 1045.0]"
tube_rack_storage_cabinet,0.48428788781166077,"[-372.0, 51.0, 635.0]"
10ML_centrifuge_tube,0.4613160490989685,"[-583.0, -100.0, 1338.0]"
10ML_centrifuge_tube,0.42902326583862305,"[0.0, 0.0, 0.0]"
5ML_centrifuge_tube,0.39958852529525757,"[223.0, 285.0, 928.0]"
5ML_sorting_tube_rack,0.25835010409355164,"[-457.0, -467.0, 1757.0]"
refrigerator_close,0.953393280506134,"[22.0, -415.0, 1475.0]"
centrifuge_close,0.9154523015022278,"[318.0, -217.0, 1260.0]"
blood_tube,0.8301733136177063,"[232.0, 195.0, 1036.0]"
dispensing_tube_rack,0.759551465511322,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.7122001647949219,"[-501.0, -192.0, 1410.0]"
blood_tube,0.6037508845329285,"[92.0, 119.0, 1137.0]"
10ML_centrifuge_tube,0.5875794291496277,"[-43.0, 57.0, 1057.0]"
tube_rack_storage_cabinet,0.5244950652122498,"[-373.0, 51.0, 638.0]"
dispensing_tube_rack,0.514739990234375,"[-70.0, 111.0, 1038.0]"
10ML_centrifuge_tube,0.42248857021331787,"[95.0, 254.0, 965.0]"
10ML_centrifuge_tube,0.3914509117603302,"[-580.0, -98.0, 1332.0]"
10ML_sorting_tube_rack,0.3504409193992615,"[-222.0, -82.0, 1277.0]"
5ML_sorting_tube_rack,0.309491366147995,"[-465.0, -474.0, 1791.0]"
refrigerator_close,0.9542549252510071,"[0.0, -0.0, 0.0]"
centrifuge_close,0.9072945713996887,"[317.0, -216.0, 1262.0]"
blood_tube,0.8408684730529785,"[234.0, 197.0, 1045.0]"
dispensing_tube_rack,0.7345227003097534,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.6468742489814758,"[-500.0, -191.0, 1408.0]"
10ML_centrifuge_tube,0.5922245383262634,"[-43.0, 57.0, 1051.0]"
blood_tube,0.5678343772888184,"[92.0, 119.0, 1132.0]"
dispensing_tube_rack,0.4882035255432129,"[-71.0, 110.0, 1037.0]"
10ML_centrifuge_tube,0.4790995717048645,"[-584.0, -99.0, 1336.0]"
tube_rack_storage_cabinet,0.43583905696868896,"[-379.0, 52.0, 649.0]"
10ML_sorting_tube_rack,0.39956361055374146,"[-225.0, -83.0, 1292.0]"
10ML_centrifuge_tube,0.3887077569961548,"[95.0, 253.0, 964.0]"
blood_tube,0.27023959159851074,"[-177.0, -4.0, 960.0]"
refrigerator_close,0.9567959308624268,"[23.0, -439.0, 1561.0]"
centrifuge_close,0.9137488007545471,"[317.0, -216.0, 1262.0]"
blood_tube,0.8180854916572571,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7055423855781555,"[-151.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.6543698906898499,"[-501.0, -192.0, 1410.0]"
10ML_centrifuge_tube,0.6005377769470215,"[-43.0, 57.0, 1052.0]"
blood_tube,0.5796809196472168,"[88.0, 117.0, 1133.0]"
dispensing_tube_rack,0.57599937915802,"[-71.0, 110.0, 1042.0]"
10ML_centrifuge_tube,0.4926174283027649,"[95.0, 253.0, 964.0]"
10ML_sorting_tube_rack,0.4120670557022095,"[-224.0, -83.0, 1284.0]"
10ML_centrifuge_tube,0.28775274753570557,"[-581.0, -98.0, 1334.0]"
tube_rack_storage_cabinet,0.2825610637664795,"[-378.0, 51.0, 648.0]"
refrigerator_close,0.9591014385223389,"[23.0, -437.0, 1554.0]"
centrifuge_close,0.9133819937705994,"[315.0, -216.0, 1255.0]"
blood_tube,0.8266124725341797,"[232.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7763580679893494,"[-150.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.6738311052322388,"[-495.0, -189.0, 1392.0]"
10ML_centrifuge_tube,0.5966351628303528,"[-43.0, 58.0, 1052.0]"
blood_tube,0.5830304026603699,"[91.0, 120.0, 1135.0]"
10ML_sorting_tube_rack,0.47013598680496216,"[-223.0, -83.0, 1271.0]"
dispensing_tube_rack,0.45073047280311584,"[-70.0, 111.0, 1035.0]"
10ML_centrifuge_tube,0.39088311791419983,"[95.0, 255.0, 968.0]"
5ML_centrifuge_tube,0.35829123854637146,"[221.0, 284.0, 922.0]"
10ML_centrifuge_tube,0.289409339427948,"[-583.0, -98.0, 1334.0]"
refrigerator_close,0.9556529521942139,"[22.0, -422.0, 1503.0]"
centrifuge_close,0.9122940897941589,"[317.0, -216.0, 1263.0]"
blood_tube,0.8451513648033142,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.8132436275482178,"[-151.0, 93.0, 1143.0]"
centrifuge_close,0.6762880682945251,"[-334.0, -57.0, 570.0]"
10ML_centrifuge_tube,0.6316513419151306,"[-499.0, -191.0, 1404.0]"
10ML_centrifuge_tube,0.6008634567260742,"[-45.0, 57.0, 1056.0]"
blood_tube,0.5730534195899963,"[92.0, 120.0, 1133.0]"
10ML_centrifuge_tube,0.4238448143005371,"[95.0, 254.0, 967.0]"
dispensing_tube_rack,0.3822585344314575,"[-70.0, 111.0, 1039.0]"
tube_rack_storage_cabinet,0.3600545823574066,"[-375.0, 50.0, 641.0]"
10ML_sorting_tube_rack,0.3286096155643463,"[-226.0, -85.0, 1297.0]"
10ML_centrifuge_tube,0.2896259129047394,"[-580.0, -98.0, 1332.0]"
5ML_centrifuge_tube,0.25755804777145386,"[222.0, 283.0, 926.0]"
refrigerator_close,0.9521288871765137,"[25.0, -474.0, 1687.0]"
centrifuge_close,0.9151977896690369,"[319.0, -218.0, 1266.0]"
blood_tube,0.8261123895645142,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7412471771240234,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6719042062759399,"[-497.0, -190.0, 1398.0]"
blood_tube,0.6173015236854553,"[91.0, 118.0, 1130.0]"
10ML_centrifuge_tube,0.6008713245391846,"[-44.0, 57.0, 1051.0]"
10ML_centrifuge_tube,0.4867824912071228,"[-583.0, -98.0, 1334.0]"
tube_rack_storage_cabinet,0.4585108757019043,"[-378.0, 52.0, 646.0]"
5ML_sorting_tube_rack,0.4486343562602997,"[-450.0, -460.0, 1739.0]"
dispensing_tube_rack,0.4360811412334442,"[-71.0, 111.0, 1038.0]"
10ML_centrifuge_tube,0.36179119348526,"[95.0, 254.0, 967.0]"
5ML_centrifuge_tube,0.35594189167022705,"[222.0, 284.0, 925.0]"
10ML_sorting_tube_rack,0.2586151361465454,"[-224.0, -83.0, 1289.0]"
10ML_centrifuge_tube,0.2525031864643097,"[220.0, 283.0, 924.0]"
refrigerator_close,0.9529788494110107,"[22.0, -415.0, 1477.0]"
centrifuge_close,0.9061158895492554,"[319.0, -218.0, 1263.0]"
blood_tube,0.8313183188438416,"[234.0, 197.0, 1045.0]"
dispensing_tube_rack,0.6621411442756653,"[-149.0, 93.0, 1139.0]"
10ML_centrifuge_tube,0.641743004322052,"[-499.0, -191.0, 1404.0]"
blood_tube,0.624412477016449,"[92.0, 119.0, 1139.0]"
dispensing_tube_rack,0.6225787997245789,"[-71.0, 110.0, 1033.0]"
10ML_centrifuge_tube,0.5890077948570251,"[-43.0, 57.0, 1050.0]"
tube_rack_storage_cabinet,0.40186819434165955,"[-383.0, 53.0, 654.0]"
10ML_centrifuge_tube,0.3638671636581421,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.36330974102020264,"[-583.0, -98.0, 1334.0]"
5ML_sorting_tube_rack,0.3371049463748932,"[-451.0, -462.0, 1745.0]"
5ML_sorting_tube_rack,0.28275713324546814,"[-326.0, 128.0, 522.0]"
5ML_centrifuge_tube,0.2680550813674927,"[222.0, 284.0, 924.0]"
blood_tube,0.2615452706813812,"[-176.0, -4.0, 959.0]"
refrigerator_close,0.9544174671173096,"[24.0, -453.0, 1612.0]"
centrifuge_close,0.9114848375320435,"[319.0, -218.0, 1265.0]"
blood_tube,0.8230618238449097,"[231.0, 195.0, 1037.0]"
dispensing_tube_rack,0.8059102892875671,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.7178227305412292,"[-498.0, -190.0, 1400.0]"
10ML_centrifuge_tube,0.6009588837623596,"[-44.0, 58.0, 1058.0]"
blood_tube,0.525015652179718,"[92.0, 120.0, 1135.0]"
10ML_centrifuge_tube,0.4631701409816742,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.42542406916618347,"[-580.0, -98.0, 1332.0]"
tube_rack_storage_cabinet,0.4113543629646301,"[-0.0, 0.0, 0.0]"
dispensing_tube_rack,0.36904433369636536,"[-71.0, 110.0, 1039.0]"
5ML_centrifuge_tube,0.32914233207702637,"[222.0, 284.0, 925.0]"
5ML_sorting_tube_rack,0.32638484239578247,"[-456.0, -466.0, 1754.0]"
refrigerator_close,0.9525784850120544,"[23.0, -441.0, 1570.0]"
centrifuge_close,0.9172499775886536,"[322.0, -219.0, 1270.0]"
blood_tube,0.8176456093788147,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.731096088886261,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.6873837113380432,"[-498.0, -190.0, 1400.0]"
10ML_centrifuge_tube,0.5984959602355957,"[-43.0, 57.0, 1053.0]"
blood_tube,0.5125253200531006,"[89.0, 117.0, 1132.0]"
10ML_centrifuge_tube,0.4902074933052063,"[95.0, 254.0, 967.0]"
dispensing_tube_rack,0.47685179114341736,"[-73.0, 110.0, 1043.0]"
tube_rack_storage_cabinet,0.3574356436729431,"[-373.0, 51.0, 638.0]"
10ML_centrifuge_tube,0.3460475504398346,"[-584.0, -99.0, 1336.0]"
10ML_sorting_tube_rack,0.3422009348869324,"[-222.0, -82.0, 1277.0]"
